id,title,company_name,location,link,image_url,salary_min,salary_max,published_date_parsed,metadata
1c4f38c8-a5ce-4745-a6b9-52422c46f195,"Senior Solutions Architect, Cloud Infrastructure and DevOps - NVIS",nvidia,"Singapore, Singapore",https://www.techinasia.com/jobs/1c4f38c8-a5ce-4745-a6b9-52422c46f195,https://cdn.techinasia.com/data/images/dbe790040f00ddf79cc786157adce916.png,,,,"DevOps & Cloud Management,Artificial Intelligence,Full-time"
d0511bc2-578e-4b1f-a4fb-25ef5618a939,"Staff Software Engineer, Mimir",grafana labs,"Singapore, Singapore",https://www.techinasia.com/jobs/d0511bc2-578e-4b1f-a4fb-25ef5618a939,https://cdn.techinasia.com/data/images/HKlysuVFZ0QRqjBI3zkIlG4Px1scAryC1N6qsgHJ.jpeg,184000.0,230000.0,,"Software Engineer,Software,Full-time"
9b8d3fe1-9ede-4b88-8ac3-7f5dd619c518,Senior System Engineer,castlery,"Singapore, Singapore",https://www.techinasia.com/jobs/9b8d3fe1-9ede-4b88-8ac3-7f5dd619c518,https://cdn.techinasia.com/data/images/1d19fa7bf3b8c7a5e63d9c3f08667cbd.jpg,,,,"Software Engineer,Interior & Home Design, General B2C/C2C,Full-time"
2ed9e3d6-d808-4926-bfe5-44331535626e,Software Engineer,workstream,"Singapore, Singapore",https://www.techinasia.com/jobs/2ed9e3d6-d808-4926-bfe5-44331535626e,https://cdn.techinasia.com/data/images/wC1CboYLCqaU6RHyvyhGBzgnlQvHuwR9XV2a1bhr.jpeg,,,,"Software Engineer,Software,Full-time"
947436f5-9140-45dc-9b0e-e7f7cf06824e,Senior Data Engineer,sleek,"Singapore, Singapore",https://www.techinasia.com/jobs/947436f5-9140-45dc-9b0e-e7f7cf06824e,https://cdn.techinasia.com/data/images/sBKZAft54Zbj9g1uvqAPuQjjdB9PqCULy6OWTpOH.jpeg,,,,"Data & Analytics,Financial accounting and admin,Full-time"
40b6f7cf-39bb-4f0a-8d5b-03e85b3f712e,"Senior Solutions Architect, Singapore",dbt labs,"Singapore, Singapore",https://www.techinasia.com/jobs/40b6f7cf-39bb-4f0a-8d5b-03e85b3f712e,https://cdn.techinasia.com/data/images/DKDbLCvUVpRE0cCsM5uuVvH1L3wbBTg6xsVhMcpa.jpeg,250000.0,330000.0,,"Sales & Business Development,Big Data,Full-time"
9424c0d1-ccec-44d1-a240-81a3cceb7a67,"APAC Vice President of Sales, Singapore",snap inc.,"Singapore, Singapore",https://www.techinasia.com/jobs/9424c0d1-ccec-44d1-a240-81a3cceb7a67,https://cdn.techinasia.com/data/images/s5ZenufAi2wq0sxHjKe4BEvcf2HBkPfJzlNLNbLN.jpeg,,,,"Sales & Business Development,Photo Sharing, Messaging,Full-time"
e3c99d07-8db7-406d-8e5e-d2ce51000c7f,Senior Product Manager (Pricing & Proposition),flo energy,"Singapore, Singapore",https://www.techinasia.com/jobs/e3c99d07-8db7-406d-8e5e-d2ce51000c7f,https://cdn.techinasia.com/data/images/y8SCNhx6u786Hai2Ytzlv1y5SjTt09FLHlgWsjwC.jpeg,,,,"Project & Product Management,Clean Energy,Full-time"
24f1e5d4-4e9f-450c-ac6d-13029b045956,Senior Software Engineer,instawork,"Singapore, Singapore",https://www.techinasia.com/jobs/24f1e5d4-4e9f-450c-ac6d-13029b045956,https://cdn.techinasia.com/data/images/w0cSj4qeHTIr7XhEwqyfHb1z8AJrswpdDQvtPkSW.jpeg,,,,"Software Engineer,Human Resource,Full-time"
5a9dadf3-61b0-461a-b85a-860efc70628f,Product Manager,plume,"Singapore, Singapore",https://www.techinasia.com/jobs/5a9dadf3-61b0-461a-b85a-860efc70628f,https://cdn.techinasia.com/data/images/4c4M5FnN69kdb5tgJIM1ylGKYveKMVfh9iHn0Qxn.jpeg,,,,"Project & Product Management,Investment tools and platforms,Full-time"
341de970-0302-40f0-abc9-bf86969b4030,Founding Solutions Engineer,flagright,"Singapore, Singapore",https://www.techinasia.com/jobs/341de970-0302-40f0-abc9-bf86969b4030,https://cdn.techinasia.com/data/images/xVyDywlGif5w7GvN8xixOHysnrtXdXIKt7unAmK9.jpeg,,,,"Software Engineer,Software Compliance,Full-time"
b50d9957-83e5-4630-ae44-730f67b5f3c5,Senior Software Engineer,red airship,"Singapore, Singapore",https://www.techinasia.com/jobs/b50d9957-83e5-4630-ae44-730f67b5f3c5,https://cdn.techinasia.com/data/images/D7xFhtfmOapKF9h1qmGIGnaVmY4B0r4RMoIvxsQP.jpeg,,,,"Software Engineer,Web Development, Software,Full-time"
f9e3a3a4-af35-42a3-9fbb-0978eb169686,AI/ML Senior Software Engineer,bjak,"Singapore, Singapore",https://www.techinasia.com/jobs/f9e3a3a4-af35-42a3-9fbb-0978eb169686,https://cdn.techinasia.com/data/images/4K3kQfWdK8AnPYM3BFvJRjDDVekES5jBl4GbCBHg.png,,,,"Software Engineer,Insurance tech,Full-time"
1cc46c16-9d07-4bbf-8ebc-80954dd63e1c,Senior Localisation Project Manager,hogarth,"Singapore, Singapore",https://www.techinasia.com/jobs/1cc46c16-9d07-4bbf-8ebc-80954dd63e1c,https://cdn.techinasia.com/data/images/BA9Ht30BlYnMqxPyefgsTM8zagzbLDelQiGiFLlo.jpeg,,,,"Project & Product Management,Advertising,Full-time"
f7ffd4f4-0d8a-4c7e-bbc1-393d627330e0,Senior Software Engineer,6sense,"Singapore, Singapore",https://www.techinasia.com/jobs/f7ffd4f4-0d8a-4c7e-bbc1-393d627330e0,https://cdn.techinasia.com/data/images/WQf0lS04BSnFjA5xshpv7Qxuv4yQM7pIyQl6thnv.jpeg,,,,"Software Engineer,Software,Full-time"
765c056d-82cb-450e-b6e1-bd77310a434a,Software Engineer,breeze,"Singapore, Singapore",https://www.techinasia.com/jobs/765c056d-82cb-450e-b6e1-bd77310a434a,https://cdn.techinasia.com/data/images/ScySVp5bh5tpRsAleciOoAmGZKx9yJolgrZYNIrj.jpeg,,,,"Software Engineer,Payments and remittance,Full-time"
b58d78d5-2a97-4262-a6ac-8120dd81a9b0,Data Engineer,paradigm,"Singapore, Singapore",https://www.techinasia.com/jobs/b58d78d5-2a97-4262-a6ac-8120dd81a9b0,https://cdn.techinasia.com/data/images/ckuNELxeo13xPfKB8zPc6QcPs9LWF6iwtIBluHrF.jpeg,,,,"Data & Analytics,Investment tools and platforms,Full-time"
b094ed46-bf16-4772-bd5f-ee647c4fc723,Associate Growth Marketer (L1),coingecko,"Singapore, Singapore",https://www.techinasia.com/jobs/b094ed46-bf16-4772-bd5f-ee647c4fc723,https://cdn.techinasia.com/data/images/fabadab609ede5dc9ff76561ed0376bc.jpg,,,,"Marketing & PR,Bitcoin,Full-time"
8d38f5d8-35bf-4396-9bdb-de1f20a6c009,Principal Product Manager,payoneer,"Singapore, Singapore",https://www.techinasia.com/jobs/8d38f5d8-35bf-4396-9bdb-de1f20a6c009,https://cdn.techinasia.com/data/images/3ng7uXhzCOtuG1NJi1bUeXpWNUba18L6c3J8Y2PL.jpeg,,,,"Project & Product Management,Payments and remittance,Full-time"
6091be70-87aa-4804-8bc4-fb5f19b5d5d2,Senior Product Designer,coins.ph,"Singapore, Singapore",https://www.techinasia.com/jobs/6091be70-87aa-4804-8bc4-fb5f19b5d5d2,https://cdn.techinasia.com/data/images/lZvpsohD5eYttISKfYOZBcU5oif0j65vZfRfVDru.png,,,,"UX/UI Design,Payments and remittance,Full-time"
641b6708-6bd4-430d-984e-186a79e2a54b,Product Manager - Compliance,coins.ph,"Singapore, Singapore",https://www.techinasia.com/jobs/641b6708-6bd4-430d-984e-186a79e2a54b,https://cdn.techinasia.com/data/images/lZvpsohD5eYttISKfYOZBcU5oif0j65vZfRfVDru.png,,,,"Project & Product Management,Payments and remittance,Full-time"
50af1578-376c-41ec-9d90-d0bf344265ce,Lead Software Engineer - Cartography,goto group,"Singapore, Singapore",https://www.techinasia.com/jobs/50af1578-376c-41ec-9d90-d0bf344265ce,https://cdn.techinasia.com/data/images/dkLRg8mgvfr0XkLsrxp5iDHuKEaw7SDK3FMLHduA.jpeg,,,,"Software Engineer,Internet technology,Full-time"
d6235cc9-2b4f-4eb5-afb4-ddd06c2b6b9c,"Staff Software Engineer, C++",kronos research,"Singapore, Singapore",https://www.techinasia.com/jobs/d6235cc9-2b4f-4eb5-afb4-ddd06c2b6b9c,https://cdn.techinasia.com/data/images/XhY6bVcxVvpj4blTWIUeUUrulcf7YiQA5iRAui8q.jpeg,,,,"Software Engineer,Services,Full-time"
6cda7e08-8ddf-49e8-803a-f181cb60866a,Product Manager,evooq,"Singapore, Singapore",https://www.techinasia.com/jobs/6cda7e08-8ddf-49e8-803a-f181cb60866a,https://cdn.techinasia.com/data/images/bkkYbTrI9yPtQKGcn5n0B8nKYbNx71BVe6nE6QfN.jpeg,,,,"Project & Product Management,Investment tools and platforms,Full-time"
38462628-5f00-47ec-81b8-f8c6b922d5b7,AI Agent Engineer,naptha ai,"Singapore, Singapore",https://www.techinasia.com/jobs/38462628-5f00-47ec-81b8-f8c6b922d5b7,https://cdn.techinasia.com/data/images/YZPVH6AHvLaqa5odoAM3B5CY5crNSrxzwGsj5kiw.jpeg,,,,"Software Engineer,Artificial Intelligence,Full-time"
190e286e-7c1d-4f26-9415-f4714e0dfaf5,AI Application Engineer (Web),chainopera ai,"Singapore, Singapore",https://www.techinasia.com/jobs/190e286e-7c1d-4f26-9415-f4714e0dfaf5,https://cdn.techinasia.com/data/images/qppysOClmhtdwkDl5udgbw5TjZkiTGPqIjiCs0Ri.jpeg,,,,"Software Engineer,Artificial Intelligence,Full-time"
c5a6bee3-da51-4af9-92d9-640676c78dba,Software Engineer,evooq,"Singapore, Singapore",https://www.techinasia.com/jobs/c5a6bee3-da51-4af9-92d9-640676c78dba,https://cdn.techinasia.com/data/images/bkkYbTrI9yPtQKGcn5n0B8nKYbNx71BVe6nE6QfN.jpeg,,,,"Software Engineer,Investment tools and platforms,Full-time"
84c0d854-8679-4184-bac2-e6c757d2f4b5,Senior Product Manager (FinTech),matchmove,"Singapore, Singapore",https://www.techinasia.com/jobs/84c0d854-8679-4184-bac2-e6c757d2f4b5,https://cdn.techinasia.com/data/images/4d7a7bb8ba8c2a9d488b45165fdd5e7d.jpg,,,,"Project & Product Management,Payments and remittance,Full-time"
dee3c287-f9cc-404c-b704-85d2313e1467,"Applied AI Engineer, Use-case - EMEA, Singapore",mistral ai,"Singapore, Singapore",https://www.techinasia.com/jobs/dee3c287-f9cc-404c-b704-85d2313e1467,https://cdn.techinasia.com/data/images/QaCwfeSSspTfMmeCbCE7xMX18aaUJsyPgJf2iDY4.jpeg,,,,"Software Engineer,Artificial Intelligence,Full-time"
dee71e0a-de30-46db-9273-9b8c8581e2e9,Security Engineer - GCP,xero,"Singapore, Singapore",https://www.techinasia.com/jobs/dee71e0a-de30-46db-9273-9b8c8581e2e9,https://cdn.techinasia.com/data/images/59b2b56db4df6139883ef19dd363b0d6.png,,,,"Software Engineer,Financial accounting and admin,Full-time"
ab1ad48c-d240-4855-b897-5984dfedcda4,Product Manager - BNPL,goto group,"Singapore, Singapore",https://www.techinasia.com/jobs/ab1ad48c-d240-4855-b897-5984dfedcda4,https://cdn.techinasia.com/data/images/dkLRg8mgvfr0XkLsrxp5iDHuKEaw7SDK3FMLHduA.jpeg,,,,"Project & Product Management,Internet technology,Full-time"
87d4a0db-9887-45a9-b0b1-a832084e03fc,Senior Software Engineer,constantinople,"Singapore, Singapore",https://www.techinasia.com/jobs/87d4a0db-9887-45a9-b0b1-a832084e03fc,https://cdn.techinasia.com/data/images/CyjmNiuQ6K6YFg3yErppVQdJiYwAwKBboDp1wTlp.jpeg,,,,"Software Engineer,Financial exchanges,Full-time"
659af66c-ff81-4a67-8cb9-c487fba2c8d6,Product Manager - Data and Analytics,constantinople,"Singapore, Singapore",https://www.techinasia.com/jobs/659af66c-ff81-4a67-8cb9-c487fba2c8d6,https://cdn.techinasia.com/data/images/CyjmNiuQ6K6YFg3yErppVQdJiYwAwKBboDp1wTlp.jpeg,,,,"Project & Product Management,Financial exchanges,Full-time"
0c1a7d25-1ff6-4425-8a28-692e14f508ac,Product Manager - Credit and Debit Cards,constantinople,"Singapore, Singapore",https://www.techinasia.com/jobs/0c1a7d25-1ff6-4425-8a28-692e14f508ac,https://cdn.techinasia.com/data/images/CyjmNiuQ6K6YFg3yErppVQdJiYwAwKBboDp1wTlp.jpeg,,,,"Project & Product Management,Financial exchanges,Full-time"
955dcf2b-d19d-438f-9462-2c35ce655885,Senior Frontend Engineer,ethos,"Singapore, Singapore",https://www.techinasia.com/jobs/955dcf2b-d19d-438f-9462-2c35ce655885,https://cdn.techinasia.com/data/images/HZhMkfYOlXPAdN1ww4jLjBihFmK8GUzelbcCvQKJ.jpeg,,,,"Software Engineer,Insurance tech,Full-time"
e4546c76-5704-48d2-8cf0-7235565f7717,Software Engineer (Java),virtu financial,"Singapore, Singapore",https://www.techinasia.com/jobs/e4546c76-5704-48d2-8cf0-7235565f7717,https://cdn.techinasia.com/data/images/Ex6OfuWJPY4VCuTYIcq6ypW1eOC6uU1BMwwVYsQX.jpeg,,,,"Software Engineer,Services,Full-time"
